"","Correct","Wrong","Test.image.count","Accuracy","Detect.Accuracy","FPS","Radius","Neighbours","Scale","Cascade","Single","Dataset","eval"
"9245",958,34,992,0.990664751743948,1,0.0267333563297689,20,9,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.026483793811713
"9246",767,225,992,0.793188346327452,1,0.972404277337013,30,1,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.771299740702686
"9247",894,98,992,0.924497332786213,1,0.810279406691963,30,3,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.749101150298314
"9248",921,71,992,0.952400492408699,1,0.452569851672991,30,5,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.431027749582688
"9249",933,59,992,0.964813295034879,1,0.152293894446361,30,7,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.146935174114487
"9250",942,50,992,0.974148543290931,1,0.0381165919282511,30,9,4,"haarcascades/haarcascade_frontalface_alt.xml",1,"fb",0.0371312225021207
"9251",728,264,992,0.752872384078785,0.999,0.922731976543636,1,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.694699423046137
"9252",855,137,992,0.884181370537546,0.999,0.724905139703346,1,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.640947619932616
"9253",906,86,992,0.936910135412392,0.999,0.523111417730252,1,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.490108389221419
"9254",877,115,992,0.906955272876487,0.999,0.206967919972404,1,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.187710646335251
"9255",875,117,992,0.904903569963069,0.999,0.0165574335977923,1,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0149828807720688
"9256",773,219,992,0.799343455067706,0.999,0.936357364608486,3,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.748471131004239
"9257",902,90,992,0.932806729585556,0.999,0.752500862366333,3,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.70193786843425
"9258",918,74,992,0.949322938038572,0.999,0.547085201793722,3,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.519360531124241
"9259",926,66,992,0.957632334837915,0.999,0.2697481890307,3,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.258319588079769
"9260",938,54,992,0.970045137464095,0.999,0.0203518454639531,3,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0197422087307284
"9261",771,221,992,0.797291752154288,0.999,0.946015867540531,5,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.754250648597149
"9262",912,80,992,0.943167829298318,0.999,0.773197654363574,5,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.729255153284643
"9263",931,61,992,0.962761592121461,0.999,0.561228009658503,5,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.540328772121979
"9264",937,55,992,0.969019286007386,0.999,0.250776129699896,5,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.243006906149489
"9265",946,46,992,0.978251949117768,0.999,0.0170748533977233,5,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.016703508617223
"9266",784,208,992,0.810730406237177,0.999,0.96240082787168,7,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.780247614143402
"9267",909,83,992,0.939987689782519,0.999,0.782338737495688,7,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.735388782485945
"9268",936,56,992,0.967890849405006,0.999,0.567609520524319,7,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.549384060950651
"9269",946,46,992,0.978251949117768,0.999,0.217661262504312,7,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.212927554292277
"9270",954,38,992,0.986561345917111,0.999,0.0160400137978613,7,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0158244576009471
"9271",786,206,992,0.812782109150595,0.999,0.95584684373922,8,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.776895213679303
"9272",910,82,992,0.941013541239229,0.999,0.796309072093825,8,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.749337619851935
"9273",940,52,992,0.972096840377513,0.999,0.570369092790618,8,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.554453992950748
"9274",948,44,992,0.980303652031186,0.999,0.208347706105554,8,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.204244017187594
"9275",953,39,992,0.985535494460402,0.999,0.0163849603311487,8,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0161479599816727
"9276",776,216,992,0.802523594583504,0.999,0.977061055536392,10,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.784114550416618
"9277",916,76,992,0.947271235125154,0.999,0.793377026560883,10,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.75154323587025
"9278",939,53,992,0.971070988920804,0.999,0.570196619523974,10,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.553701395200445
"9279",954,38,992,0.986561345917111,0.999,0.188513280441532,10,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.185979915675647
"9280",959,33,992,0.991690603200656,0.999,0.017247326664367,10,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0171040117833849
"9281",772,220,992,0.798317603610997,0.999,0.984649879268713,20,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.786063332013657
"9282",912,80,992,0.943167829298318,0.999,0.829596412556054,20,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.782448647624165
"9283",936,56,992,0.967890849405006,0.999,0.51034839599862,20,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.493961542495587
"9284",949,43,992,0.981432088633566,0.999,0.149016902380131,20,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.146249969744636
"9285",953,39,992,0.985535494460402,0.999,0.0272507761296999,20,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0268566071274135
"9286",759,233,992,0.784878949528108,0.999,0.998620213866851,30,1,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.783795984437349
"9287",892,100,992,0.922445629872794,0.999,0.837702656088306,30,3,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.772735154241491
"9288",922,70,992,0.953426343865408,0.999,0.460848568471887,30,5,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.439385165713758
"9289",937,55,992,0.969019286007386,0.999,0.152293894446361,30,7,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.147575720859697
"9290",945,47,992,0.977226097661059,0.999,0.0386340117281821,30,9,4,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.037754164518123
"9291",609,383,992,0.629770209273697,0.8934,1,1,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.629770209273697
"9292",738,254,992,0.763233483791547,0.8934,0.853052776819593,1,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.651078442710071
"9293",785,207,992,0.811756257693886,0.8934,0.611935150051742,1,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.496742187357349
"9294",776,216,992,0.802523594583504,0.8934,0.258020006898931,1,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.20706714341099
"9295",756,236,992,0.781801395157981,0.8934,0.0286305622628493,1,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.022383413521253
"9296",621,371,992,0.642183011899877,0.8934,1,3,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.642183011899877
"9297",774,218,992,0.800369306524415,0.8934,0.900310451879959,3,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.720580852027845
"9298",790,202,992,0.816988100123102,0.8934,0.656433252845809,3,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.536298156100125
"9299",800,192,992,0.827349199835864,0.8934,0.329941359089341,3,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.272976719435324
"9300",807,185,992,0.834530160032827,0.8934,0.0350120731286651,3,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0292186309911459
"9301",639,353,992,0.660853508411982,0.8934,1,5,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.660853508411982
"9302",783,209,992,0.809704554780468,0.8934,0.930148327009314,5,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.753145337000873
"9303",799,193,992,0.826220763233484,0.8934,0.672300793377027,5,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.555468874626444
"9304",810,182,992,0.837607714402954,0.8934,0.313383925491549,5,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.262492793561602
"9305",815,177,992,0.842839556832171,0.8934,0.0307002414625733,5,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0258753779089559
"9306",641,351,992,0.6629052113254,0.8934,1,7,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.6629052113254
"9307",781,211,992,0.80765285186705,0.8934,0.942393928941014,7,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.761127144291404
"9308",800,192,992,0.827349199835864,0.8934,0.68092445670921,7,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.563362304407035
"9309",813,179,992,0.840787853918753,0.8934,0.277164539496378,7,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.233036578345539
"9310",818,174,992,0.845917111202298,0.8934,0.0286305622628493,7,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.024219082521487
"9311",645,347,992,0.667008617152236,0.8934,1,8,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.667008617152236
"9312",781,211,992,0.80765285186705,0.8934,0.943773715074164,8,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.762241532496808
"9313",807,185,992,0.834530160032827,0.8934,0.68420144877544,8,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.57098674454126
"9314",813,179,992,0.840787853918753,0.8934,0.266816143497758,8,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.224335772682358
"9315",819,173,992,0.846942962659007,0.8934,0.0291479820627803,8,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0246866782837827
"9316",652,340,992,0.674292162494871,0.8934,1,10,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.674292162494871
"9317",782,210,992,0.808678703323759,0.8934,0.958261469472232,10,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.774925642577924
"9318",802,190,992,0.829400902749282,0.8934,0.685063815108658,10,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.568192546691988
"9319",815,177,992,0.842839556832171,0.8934,0.243359779234219,10,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.205113248480544
"9320",821,171,992,0.848994665572425,0.8934,0.0296654018627113,10,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0251857679335042
"9321",627,365,992,0.648440705785802,0.8934,1,20,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.648440705785802
"9322",772,220,992,0.798317603610997,0.8934,0.996033114867196,20,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.795150769377977
"9323",804,188,992,0.8314526056627,0.8934,0.627975163849603,20,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.522131586274214
"9324",820,172,992,0.847968814115716,0.8934,0.191617799241118,20,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.162485917985954
"9325",828,164,992,0.85627821091506,0.8934,0.0408761641945498,20,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0350013687455794
"9326",607,385,992,0.627718506360279,0.8934,1,30,1,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.627718506360279
"9327",757,235,992,0.78282724661469,0.8934,1,30,3,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.78282724661469
"9328",789,203,992,0.815962248666393,0.8934,0.569161779924112,30,5,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.464414525801845
"9329",801,191,992,0.828375051292573,0.8934,0.195584684373922,30,7,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.162017472950289
"9330",813,179,992,0.840787853918753,0.8934,0.0548464987926871,30,9,4,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0461142700148609
"9331",706,286,992,0.730098481739844,0.996,1,1,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.730098481739844
"9332",844,148,992,0.872794419368076,0.996,1,1,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.872794419368076
"9333",894,98,992,0.924497332786213,0.996,0.828906519489479,1,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.766321866397126
"9334",878,114,992,0.907981124333197,0.996,0.256985167299069,1,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.233337681141163
"9335",878,114,992,0.907981124333197,0.996,0.0187995860641601,1,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0170696692915347
"9336",751,241,992,0.776672137874436,0.996,1,3,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.776672137874436
"9337",891,101,992,0.921419778416085,0.996,1,3,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.921419778416085
"9338",917,75,992,0.948297086581863,0.996,0.908071748878924,3,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.861121793869181
"9339",920,72,992,0.95137464095199,0.996,0.349775784753363,3,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.332767811633432
"9340",932,60,992,0.96378744357817,0.996,0.0243187305967575,3,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0234380871929151
"9341",752,240,992,0.777697989331145,0.996,1,5,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.777697989331145
"9342",903,89,992,0.933832581042265,0.996,1,5,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.933832581042265
"9343",921,71,992,0.952400492408699,0.996,0.949292859606761,5,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.904106986929541
"9344",927,65,992,0.958658186294625,0.996,0.326491893756468,5,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.312994126708473
"9345",938,54,992,0.970045137464095,0.996,0.0201793721973094,5,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0195749018770782
"9346",766,226,992,0.792162494870743,0.996,1,7,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.792162494870743
"9347",907,85,992,0.937935986869101,0.996,1,7,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.937935986869101
"9348",935,57,992,0.966864997948297,0.996,0.978095895136254,7,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.945686685644152
"9349",943,49,992,0.975174394747641,0.996,0.28009658502932,7,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.273143017776849
"9350",950,42,992,0.982457940090275,0.996,0.0184546395308727,7,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0181309071386098
"9351",761,231,992,0.786930652441526,0.996,1,8,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.786930652441526
"9352",909,83,992,0.939987689782519,0.996,1,8,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.939987689782519
"9353",934,58,992,0.965839146491588,0.996,0.980338047602622,8,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.946848863169746
"9354",943,49,992,0.975174394747641,0.996,0.268368402897551,8,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.26170599486501
"9355",948,44,992,0.980303652031186,0.996,0.0187995860641601,8,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0184293028753707
"9356",762,230,992,0.787956503898236,0.996,1,10,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.787956503898236
"9357",913,79,992,0.944193680755027,0.996,1,10,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.944193680755027
"9358",932,60,992,0.96378744357817,0.996,0.977061055536392,10,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.941679176935207
"9359",947,45,992,0.979277800574477,0.996,0.239047947568127,10,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.234094348326358
"9360",951,41,992,0.983483791546984,0.996,0.0191445325974474,10,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0188283375063324
"9361",746,246,992,0.77144029544522,0.996,1,20,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.77144029544522
"9362",909,83,992,0.939987689782519,0.996,1,20,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.939987689782519
"9363",938,54,992,0.970045137464095,0.996,0.849258364953432,20,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.823818947373785
"9364",955,37,992,0.98758719737382,0.996,0.176612625043118,20,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.174420367387167
"9365",960,32,992,0.992716454657366,0.996,0.0284580889962056,20,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.028250813214637
"9366",734,258,992,0.75902749281904,0.996,1,30,1,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.75902749281904
"9367",889,103,992,0.919368075502667,0.996,1,30,3,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.919368075502667
"9368",927,65,992,0.958658186294625,0.996,0.719385995170748,30,5,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.689645273376143
"9369",944,48,992,0.97620024620435,0.996,0.178509830976199,30,7,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.174261340948862
"9370",952,40,992,0.984509643003693,0.996,0.0407036909279062,30,9,5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0400731762243656
"9371",552,440,992,0.570886335658597,0.828,1,1,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.570886335658597
"9372",607,385,992,0.627718506360279,0.828,1,1,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.627718506360279
"9373",639,353,992,0.660853508411982,0.828,1,1,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.660853508411982
"9374",624,368,992,0.645260566270004,0.828,0.343739220420835,1,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.221801364017958
"9375",594,398,992,0.61427985227739,0.828,0.0439806829941359,1,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0270164474526965
"9376",547,445,992,0.56565449322938,0.828,1,3,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.56565449322938
"9377",638,354,992,0.659725071809602,0.828,1,3,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.659725071809602
"9378",674,318,992,0.696963479688141,0.828,1,3,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.696963479688141
"9379",683,309,992,0.706298727944194,0.828,0.448258020006899,3,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.316604069321656
"9380",682,310,992,0.705272876487485,0.828,0.0375991721283201,3,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0265176762804884
"9381",537,455,992,0.555293393516619,0.828,1,5,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.555293393516619
"9382",643,349,992,0.664956914238818,0.828,1,5,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.664956914238818
"9383",677,315,992,0.700143619203939,0.828,1,5,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.700143619203939
"9384",694,298,992,0.717685679113664,0.828,0.384097964815454,5,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.275661608724755
"9385",704,288,992,0.728046778826426,0.828,0.0396688513280442,5,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0288807794291269
"9386",524,468,992,0.54185473943373,0.828,1,7,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.54185473943373
"9387",644,348,992,0.665982765695527,0.828,1,7,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.665982765695527
"9388",685,307,992,0.708350430857612,0.828,1,7,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.708350430857612
"9389",710,282,992,0.73420188756668,0.828,0.314073818558123,7,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.230593590420649
"9390",717,275,992,0.741485432909315,0.828,0.0439806829941359,7,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0326110357695542
"9391",533,459,992,0.551189987689783,0.828,1,8,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.551189987689783
"9392",649,343,992,0.671112022979073,0.828,1,8,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.671112022979073
"9393",691,301,992,0.714608124743537,0.828,1,8,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.714608124743537
"9394",707,285,992,0.731124333196553,0.828,0.302518109692998,8,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.221178351229175
"9395",718,274,992,0.742511284366024,0.828,0.0450155225939979,8,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0334245334976772
"9396",518,474,992,0.535699630693476,0.828,1,10,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.535699630693476
"9397",642,350,992,0.663931062782109,0.828,1,10,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.663931062782109
"9398",676,316,992,0.69911776774723,0.828,1,10,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.69911776774723
"9399",702,290,992,0.725995075913008,0.828,0.279406691962746,10,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.202847882542096
"9400",716,276,992,0.740459581452606,0.828,0.0515695067264574,10,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.03818513536639
"9401",462,530,992,0.477739023389413,0.828,1,20,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.477739023389413
"9402",583,409,992,0.60289290110792,0.828,1,20,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.60289290110792
"9403",632,360,992,0.653569963069348,0.828,1,20,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.653569963069348
"9404",663,329,992,0.68557652851867,0.828,0.266126250431183,20,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.182449910918301
"9405",686,306,992,0.709376282314321,0.828,0.07847533632287,20,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0556685423340835
"9406",421,571,992,0.435371358227329,0.828,1,30,1,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.435371358227329
"9407",532,460,992,0.550164136233073,0.828,1,30,3,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.550164136233073
"9408",577,415,992,0.596737792367665,0.828,0.992238703001035,30,5,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.592106333130593
"9409",609,383,992,0.629770209273697,0.828,0.297861331493618,30,7,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.187584193069278
"9410",634,358,992,0.655621665982766,0.828,0.101759227319765,30,9,5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0667155541445036
"9411",744,248,992,0.769388592531801,1,1,1,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.769388592531801
"9412",853,139,992,0.882129667624128,1,0.883753018282166,1,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.779584756279067
"9413",905,87,992,0.935884283955683,1,0.598827181786823,1,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.560432948239761
"9414",890,102,992,0.920393926959376,1,0.221628147637116,1,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.203985201128458
"9415",890,102,992,0.920393926959376,1,0.0170748533977233,1,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0157155913709862
"9416",761,231,992,0.786930652441526,1,1,3,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.786930652441526
"9417",896,96,992,0.926549035699631,1,0.930320800275957,3,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.861987840386997
"9418",917,75,992,0.948297086581863,1,0.638840979648155,3,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.605811039789448
"9419",922,70,992,0.953426343865408,1,0.29182476716109,3,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.278233420803772
"9420",935,57,992,0.966864997948297,1,0.0210417385305278,3,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0203445204811473
"9421",770,222,992,0.796265900697579,1,1,5,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.796265900697579
"9422",911,81,992,0.942039392695938,1,0.954812004139358,5,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.899470520518232
"9423",932,60,992,0.96378744357817,1,0.659020351845464,5,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.635155540171126
"9424",936,56,992,0.967890849405006,1,0.271817868230424,5,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.263090027365003
"9425",946,46,992,0.978251949117768,1,0.017764746464298,5,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0173783978542825
"9426",764,228,992,0.790110791957325,1,1,7,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.790110791957325
"9427",909,83,992,0.939987689782519,1,0.979993101069334,7,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.921181451076971
"9428",935,57,992,0.966864997948297,1,0.670058640910659,7,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.647856246469323
"9429",946,46,992,0.978251949117768,1,0.233873749568817,7,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.228787451363176
"9430",952,40,992,0.984509643003693,1,0.0165574335977923,7,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0163009530404199
"9431",759,233,992,0.784878949528108,1,1,8,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.784878949528108
"9432",916,76,992,0.947271235125154,1,0.978958261469472,8,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.92733900147816
